Fiyat;Seri;Yıl;Kilometre;Vites;Yakıt;Renk;Motor Hacmi;Motor Gücü;Kasa Tipi;Log_Fiyat;Boya;Değişen;Marka_Audi;Marka_BMW;Marka_Chevrolet;Marka_Citroen;Marka_Fiat;Marka_Ford;Marka_Honda;Marka_Hyundai;Marka_Mercedes - Benz;Marka_Opel;Marka_Peugeot;Marka_Renault;Marka_Skoda;Marka_Toyota;Marka_Volkswagen
930000.0;848889.0;2021.0;34300;1;1;2;1300.5;88.0;8;13.742940940397675;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
709900.0;848889.0;2019.0;112000;1;1;2;1300.5;88.0;8;13.47288080267559;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
865000.0;848889.0;2016.0;137000;1;1;2;1598.0;120.0;8;13.670485941982712;1;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
999000.0;848889.0;2022.0;122500;1;1;2;1500.5;138.0;8;13.81451105863119;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
299000.0;318666.6666666667;2011.0;280000;2;1;2;1248.0;70.0;8;12.608202196848836;3;2;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
819000.0;848889.0;2018.0;159000;1;1;2;1248.0;95.0;8;13.615840583835682;4;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
319000.0;463638.8888888889;2007.0;307700;2;1;2;1248.0;75.0;4;12.672949516558306;7;1;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
760000.0;848889.0;2017.0;170000;1;1;2;1248.0;95.0;8;13.541075028051122;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
980000.0;848889.0;2023.0;80000;1;1;2;1248.0;95.0;8;13.795308871054395;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
315000.0;310325.0;2005.0;207000;0;1;2;1248.0;70.0;4;12.660331092405906;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
775000.0;848889.0;2020.0;40000;1;1;2;1300.5;88.0;8;13.560619598657231;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
719500.0;848889.0;2019.0;78000;1;1;2;1300.5;88.0;8;13.486313195162658;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
885000.0;848889.0;2022.0;35000;1;1;2;1300.5;88.0;8;13.69334405393293;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
865000.0;848889.0;2022.0;104000;1;1;2;1248.0;95.0;8;13.670485941982712;2;1;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
985000.0;848889.0;2023.0;53000;1;1;2;1248.0;95.0;8;13.800397935382136;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
875000.0;848889.0;2022.0;58000;1;1;2;1300.5;88.0;8;13.68198030819624;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
527750.0;463638.8888888889;2012.0;130000;2;1;2;1248.0;75.0;4;13.176379860545342;1;1;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
185000.0;318666.6666666667;2006.0;285000;2;1;2;1300.5;63.0;8;12.128116509451258;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
909000.0;848889.0;2022.0;105303;1;1;2;1248.0;95.0;8;13.720101473269022;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
802000.0;848889.0;2020.0;109000;1;1;2;1248.0;95.0;8;13.594865133730668;0;1;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
735000.0;848889.0;2019.0;120000;1;1;2;1368.0;95.0;8;13.507627138738266;2;1;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
849500.0;848889.0;2020.0;29600;1;1;2;1368.0;95.0;8;13.652404397256468;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
745000.0;848889.0;2022.0;122000;1;1;2;1248.0;95.0;8;13.521140839642674;2;4;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
723500.0;848889.0;2019.0;73000;1;1;2;1368.0;95.0;8;13.491857207222727;0;1;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
835000.0;848889.0;2022.0;26276;1;1;2;1368.0;95.0;8;13.635188201437066;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
330000.0;462622.22222222225;2008.0;263000;2;1;2;1248.0;90.0;8;12.706850963741102;4;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
1310000.0;848889.0;2025.0;8000;1;1;2;1598.0;130.0;8;14.085538458535822;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
195000.0;202500.0;1998.0;133079;0;1;2;1372.0;70.0;3;12.180759965737863;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
625000.0;848889.0;2018.0;136000;1;1;2;1248.0;95.0;8;13.34550852871726;6;3;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
270000.0;462622.22222222225;2008.0;391461;2;1;2;1248.0;90.0;8;12.506180941677355;2;1;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
925000.0;848889.0;2017.0;129000;1;1;2;1598.0;110.0;8;13.73755009757506;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
770000.0;848889.0;2020.0;177000;1;1;2;1248.0;95.0;8;13.554147092530322;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
729000.0;848889.0;2020.0;144000;1;1;2;1248.0;95.0;8;13.499430382731967;3;1;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
897000.0;848889.0;2022.0;168000;1;1;2;1500.5;138.0;8;13.706812255867511;4;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
637500.0;848889.0;2018.0;191000;1;1;2;1248.0;95.0;8;13.36531112464094;4;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
670000.0;848889.0;2020.0;184000;1;1;2;1368.0;95.0;8;13.415034483903348;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
775000.0;848889.0;2023.0;54500;1;1;2;1368.0;95.0;8;13.560619598657231;2;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
700000.0;848889.0;2019.0;118000;1;1;2;1368.0;95.0;8;13.45883704259595;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
365000.0;462622.22222222225;2012.0;576000;2;1;2;1248.0;95.0;8;12.807655372286902;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
280000.0;318666.6666666667;2004.0;333000;0;1;2;1242.0;80.0;8;12.54254845357358;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
790000.0;848889.0;2017.0;191000;1;1;2;1598.0;120.0;8;13.579789490265188;4;1;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
940000.0;848889.0;2024.0;10600;1;1;2;1368.0;95.0;8;13.753636218075409;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
375000.0;463638.8888888889;2006.0;235000;2;1;2;1248.0;75.0;4;12.83468397161566;7;1;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
890000.0;848889.0;2021.0;138000;1;1;2;1248.0;95.0;8;13.698977865303196;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
780000.0;848889.0;2017.0;197000;1;1;2;1598.0;120.0;8;13.567050480716237;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
355000.0;463638.8888888889;2009.0;285000;2;1;2;1248.0;90.0;4;12.779875885354992;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
675000.0;848889.0;2020.0;61000;1;1;2;1368.0;95.0;8;13.42246945133505;2;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
730000.0;848889.0;2020.0;129000;1;1;2;1248.0;95.0;8;13.500801182986647;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
499000.0;499000.0;2015.0;272000;1;1;2;1368.0;95.0;5;13.120363378739665;10;1;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
1050000.0;848889.0;2023.0;39000;1;1;2;1248.0;95.0;8;13.864301674514206;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
645900.0;848889.0;2017.0;152000;1;1;2;1248.0;95.0;8;13.378401520246646;8;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
650000.0;848889.0;2020.0;127000;1;1;2;1368.0;95.0;8;13.384729180332174;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
750000.0;848889.0;2021.0;53000;1;1;2;1368.0;95.0;8;13.527829818844936;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
610000.0;463638.8888888889;2011.0;152000;2;1;2;1368.0;77.0;4;13.321215875492411;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
860000.0;848889.0;2020.0;27000;1;1;2;1368.0;95.0;8;13.664688831019712;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
865000.0;848889.0;2020.0;130000;1;1;2;1248.0;95.0;8;13.670485941982712;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
165000.0;310325.0;2007.0;281418;2;1;2;1248.0;70.0;3;12.013706813470414;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
238500.0;310325.0;2001.0;195000;0;1;2;1400.0;74.0;9;12.38212878217386;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
385000.0;318666.6666666667;2004.0;99500;0;1;2;1242.0;80.0;8;12.861001210669146;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
715000.0;848889.0;2017.0;233500;1;1;2;1598.0;120.0;8;13.480039220276565;3;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
905000.0;848889.0;2021.0;64000;1;1;2;1248.0;95.0;8;13.715691327653827;4;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
210000.0;202500.0;1999.0;133000;0;1;2;1372.0;70.0;4;12.25486757159303;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
830000.0;848889.0;2021.0;55000;1;1;2;1368.0;95.0;8;13.629182184591333;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
799000.0;848889.0;2021.0;56600;1;1;2;1368.0;95.0;8;13.591117476312084;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
799000.0;848889.0;2021.0;56600;1;1;2;1368.0;95.0;8;13.591117476312084;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
805000.0;848889.0;2018.0;90000;1;1;2;1248.0;95.0;8;13.598598798635951;2;1;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
295000.0;310325.0;2004.0;244000;0;1;2;1242.0;81.0;4;12.59473402514672;2;1;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
325000.0;318666.6666666667;2005.0;265000;0;1;2;1242.0;80.0;8;12.691583538230216;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
980000.0;848889.0;2024.0;22000;1;1;2;1368.0;95.0;8;13.795308871054395;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
430000.0;463638.8888888889;2007.0;233000;2;1;2;1248.0;75.0;4;12.971542813248435;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
260000.0;292500.0;2000.0;275585;0;1;2;1580.0;101.0;8;12.468440756144114;1;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
350000.0;462622.22222222225;2010.0;317000;2;1;2;1248.0;90.0;8;12.765691290604371;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
175000.0;160000.0;1996.0;260000;0;1;2;1581.0;90.0;8;12.07254696717504;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
610000.0;462622.22222222225;2017.0;158500;1;1;2;1248.0;95.0;8;13.321215875492411;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
185000.0;180750.0;1999.0;300000;0;1;2;1372.0;71.0;4;12.128116509451258;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
540000.0;462622.22222222225;2012.0;230000;2;1;2;1598.0;105.0;8;13.199326270390594;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
870000.0;848889.0;2020.0;58000;1;1;2;1368.0;95.0;8;13.676249640055394;1;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
850000.0;848889.0;2020.0;168000;1;1;2;1598.0;120.0;8;13.652992804936396;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
325000.0;292500.0;2000.0;215500;0;1;2;1580.0;101.0;8;12.691583538230216;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
750000.0;848889.0;2020.0;106100;1;1;2;1248.0;95.0;8;13.527829818844936;1;1;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
540000.0;462622.22222222225;2013.0;132000;1;1;2;1248.0;95.0;8;13.199326270390594;2;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
1089000.0;848889.0;2024.0;87973;1;1;2;1598.0;130.0;8;13.90077132018832;1;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
895000.0;848889.0;2021.0;28500;1;1;2;1368.0;95.0;8;13.704580114574805;0;2;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
685500.0;492659.0909090909;2008.0;213000;2;1;2;1599.0;112.0;8;13.437905236772648;0;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
945000.0;938644.4444444445;2017.0;107500;1;1;2;1368.0;100.0;4;13.75894126467638;0;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
1085000.0;909500.0;2015.0;140000;1;1;2;1582.0;136.0;4;13.897091466615258;4;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
570000.0;630000.0;2015.0;112000;1;1;2;998.0;65.0;4;13.25339339419516;4;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
515000.0;497275.0;2012.0;201000;2;1;2;1396.0;90.0;4;13.15192412139156;2;2;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
595000.0;938644.4444444445;2013.0;185000;1;1;2;1396.0;90.0;4;13.296318365198625;3;1;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
645000.0;711442.8571428572;2012.0;213000;2;1;2;1396.0;108.0;8;13.377007146164305;1;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
1120000.0;938644.4444444445;2018.0;105900;1;1;2;1300.5;88.0;4;13.928840136128022;0;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
580000.0;711442.8571428572;2015.0;159000;1;1;2;1500.5;138.0;8;13.270785106659046;0;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
619000.0;711442.8571428572;2018.0;285000;1;1;2;1582.0;136.0;8;13.335862167174314;3;2;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
589000.0;492659.0909090909;2009.0;203000;2;1;2;1399.0;97.0;8;13.286183160425152;0;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
1095000.0;938644.4444444445;2016.0;95000;1;1;2;1300.5;88.0;4;13.90626583447433;2;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
1105000.0;930944.4444444445;2018.0;119000;1;1;2;1591.0;128.0;8;13.915356797910956;0;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
1256000.0;938644.4444444445;2023.0;25000;1;1;2;1300.5;88.0;4;14.043443422188307;0;1;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
435000.0;435000.0;2010.0;214000;2;1;2;1599.0;103.0;5;12.983103608918752;0;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
667500.0;448321.4285714286;2010.0;173000;2;1;2;1399.0;97.0;4;13.41129616738276;2;2;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
935000.0;938644.4444444445;2021.0;202000;1;1;2;1368.0;100.0;4;13.74830287778897;0;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
1239000.0;938644.4444444445;2020.0;23900;1;1;2;1300.5;88.0;4;14.029815967713455;0;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
1075000.0;938644.4444444445;2016.0;66500;1;1;2;1368.0;100.0;4;13.887832149776026;4;1;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
467500.0;448321.4285714286;2010.0;188900;2;1;2;1399.0;97.0;4;13.055156766746023;3;1;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
467500.0;448321.4285714286;2010.0;188900;2;1;2;1399.0;97.0;4;13.055156766746023;3;1;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
998000.0;938644.4444444445;2015.0;122000;1;1;2;1300.5;88.0;4;13.813509557297108;0;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
775000.0;711442.8571428572;2017.0;265000;1;1;2;1582.0;136.0;8;13.560619598657231;0;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
1285000.0;938644.4444444445;2025.0;25000;1;0;2;1200.0;88.0;4;14.06627005452127;0;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
720000.0;711442.8571428572;2017.0;138000;1;1;2;1582.0;136.0;8;13.487007879880162;5;1;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
395000.0;448321.4285714286;2006.0;245011;2;1;2;1399.0;97.0;4;12.886643575525625;0;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
1340000.0;938644.4444444445;2022.0;34000;1;1;2;1368.0;100.0;4;14.108180918195472;0;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
765000.0;711442.8571428572;2018.0;194000;1;1;2;1500.5;138.0;8;13.54763241999736;7;2;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
419000.0;492659.0909090909;2009.0;193000;2;1;2;1500.5;113.0;8;12.945628585536271;5;3;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
815000.0;938644.4444444445;2014.0;134000;1;1;2;1248.0;84.0;4;13.610944619216111;0;1;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
599000.0;711442.8571428572;2015.0;190000;1;1;2;1368.0;100.0;8;13.303018546545276;0;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
870000.0;930944.4444444445;2016.0;239000;1;1;2;1582.0;136.0;8;13.676249640055394;4;1;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
847500.0;909500.0;2015.0;199980;1;1;2;1500.5;138.0;4;13.65004729817705;8;1;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
400000.0;938644.4444444445;2013.0;225000;1;1;2;1300.5;88.0;4;12.899222326086994;4;2;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
390000.0;492659.0909090909;2008.0;273000;2;1;2;1500.5;113.0;8;12.873904582205109;12;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
715000.0;909500.0;2013.0;204000;1;1;2;1582.0;128.0;4;13.480039220276565;3;2;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
590000.0;448321.4285714286;2008.0;221000;2;1;2;1399.0;97.0;4;13.28787951079572;8;1;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
639000.0;492659.0909090909;2010.0;155000;2;1;2;1300.5;88.0;8;13.367661298303677;0;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
595000.0;492659.0909090909;2007.0;204000;2;1;2;1399.0;97.0;8;13.296318365198625;0;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
485000.0;448321.4285714286;2009.0;174000;2;1;2;1399.0;97.0;4;13.091906231773164;0;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
815000.0;938644.4444444445;2013.0;84000;1;1;2;1300.5;88.0;4;13.610944619216111;2;1;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
1845000.0;1845000.0;2023.0;32000;1;0;2;1598.0;204.0;4;14.427990377462038;0;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
557500.0;938644.4444444445;2013.0;220000;1;1;2;1396.0;90.0;4;13.231219576036777;1;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
1120000.0;938644.4444444445;2019.0;84000;1;0;2;1200.0;113.0;4;13.928840136128022;0;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
1300000.0;938644.4444444445;2021.0;73000;1;1;2;1368.0;100.0;4;14.077875591662238;0;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
599000.0;492659.0909090909;2008.0;197000;2;1;2;1399.0;97.0;8;13.303018546545276;0;1;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
350000.0;448321.4285714286;2005.0;250000;0;1;2;1599.0;105.0;3;12.765691290604371;1;1;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
1303000.0;938644.4444444445;2022.0;24000;1;1;2;1300.5;88.0;4;14.080180623566395;0;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
565000.0;492659.0909090909;2011.0;180000;2;1;2;1493.0;110.0;8;13.244582780038517;3;1;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
1015000.0;909500.0;2012.0;110000;2;1;2;1582.0;128.0;4;13.830400155679214;0;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
1061000.0;1061000.0;2017.0;69700;1;1;2;1300.5;88.0;4;13.874723360102744;2;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
680000.0;711442.8571428572;2013.0;197000;1;1;2;1300.5;113.0;8;13.429849547739444;0;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
425000.0;448321.4285714286;2008.0;210000;2;1;2;1493.0;88.0;4;12.959846800844964;7;2;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
265000.0;268800.0;1996.0;185000;0;0;2;1495.0;91.0;4;12.487488878546143;0;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
860000.0;711442.8571428572;2016.0;210000;1;1;2;1582.0;136.0;8;13.664688831019712;2;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
538000.0;448321.4285714286;2011.0;91000;2;1;2;1399.0;97.0;4;13.195615697878251;2;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
920000.0;938644.4444444445;2017.0;50000;1;1;2;1300.5;88.0;4;13.732130035981154;2;2;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
827500.0;938644.4444444445;2015.0;231000;1;1;2;1248.0;84.0;4;13.62616559469184;0;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
330000.0;268800.0;1998.0;217000;0;0;2;1500.5;88.0;8;12.706850963741102;0;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
1010000.0;909500.0;2014.0;193000;1;1;2;1582.0;128.0;4;13.82546187891596;0;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
339000.0;268800.0;2001.0;277000;0;0;2;1495.0;102.0;8;12.733758336210744;0;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
450000.0;492659.0909090909;2010.0;190000;2;1;2;1399.0;97.0;8;13.017005083966255;4;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
780000.0;938644.4444444445;2015.0;157000;1;1;2;1248.0;84.0;4;13.567050480716237;0;2;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
1100000.0;938644.4444444445;2021.0;96500;1;1;2;1368.0;100.0;4;13.910821646859096;3;1;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
880000.0;630000.0;2015.0;64500;1;1;2;1248.0;87.0;4;13.68767832281738;0;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
410000.0;492659.0909090909;2010.0;240000;2;1;2;1493.0;110.0;8;12.923914877701906;3;2;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
1200000.0;938644.4444444445;2023.0;42000;1;1;2;1368.0;100.0;4;13.997832948091215;0;1;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
720000.0;711442.8571428572;2012.0;153000;2;1;2;1396.0;108.0;8;13.487007879880162;0;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
750000.0;938644.4444444445;2015.0;119000;1;1;2;1396.0;90.0;4;13.527829818844936;2;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
425000.0;711442.8571428572;2016.0;122800;1;1;2;1368.0;100.0;8;12.959846800844964;0;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
200000.0;268800.0;2005.0;270000;0;1;2;1493.0;82.0;8;12.206077645517674;12;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
595000.0;492659.0909090909;2012.0;132500;2;1;2;1399.0;97.0;8;13.296318365198625;4;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
1120000.0;938644.4444444445;2015.0;78000;1;1;2;1368.0;100.0;4;13.928840136128022;0;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
276500.0;492659.0909090909;2007.0;718000;2;1;2;1399.0;97.0;8;12.529969716574517;0;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
910000.0;930944.4444444445;2018.0;229500;1;1;2;1582.0;136.0;8;13.721200977393528;0;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
485500.0;492659.0909090909;2007.0;196000;2;1;2;1399.0;97.0;8;13.092936626443633;4;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
395000.0;492659.0909090909;2009.0;217000;2;1;2;1493.0;110.0;8;12.886643575525625;5;3;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
385000.0;492659.0909090909;2011.0;331500;2;1;2;1493.0;110.0;8;12.861001210669146;5;3;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
455000.0;448321.4285714286;2007.0;224000;2;1;2;1493.0;110.0;4;13.02805489573287;1;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
700000.0;448321.4285714286;2010.0;59000;2;1;2;1399.0;97.0;4;13.45883704259595;3;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
865000.0;711442.8571428572;2016.0;170000;1;1;2;1368.0;100.0;8;13.670485941982712;5;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
1100000.0;930944.4444444445;2014.0;155000;1;1;2;1591.0;127.0;8;13.910821646859096;0;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
740000.0;938644.4444444445;2012.0;190500;2;1;2;1396.0;100.0;4;13.51440681653079;5;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
700000.0;938644.4444444445;2012.0;160000;2;1;2;1396.0;100.0;4;13.45883704259595;5;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
1060000.0;938644.4444444445;2020.0;28000;1;1;2;1368.0;100.0;4;13.87378040948403;0;1;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
500000.0;630000.0;2015.0;166890;1;1;2;1200.0;63.0;4;13.122365377402328;1;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
269000.0;448321.4285714286;2008.0;185000;2;1;2;1493.0;88.0;4;12.502470376049184;0;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
1080000.0;930944.4444444445;2017.0;106650;1;1;2;1591.0;127.0;8;13.8924725250259;2;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
499750.0;448321.4285714286;2010.0;130000;2;1;2;1500.5;88.0;4;13.121865253361143;1;1;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
385000.0;268800.0;2005.0;299200;0;1;2;1341.0;86.0;8;12.861001210669146;9;1;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
1170000.0;930944.4444444445;2017.0;130000;1;1;2;1591.0;127.0;8;13.972515161474428;0;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
330000.0;268800.0;2003.0;293000;0;1;2;1341.0;86.0;8;12.706850963741102;0;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
