Fiyat;Marka;Seri;Model;Yıl;Kilometre;Vites;Yakıt;Renk;Motor Hacmi;Motor Gücü;Kasa Tipi;Boya-değişen;Log_Fiyat
449000.0;Fiat;Punto;1.4 Popstar S&S;2016.0;129000;Otomatik;Dizel;;1368.0;77.0;Hatchback/5;3 değişen, 2 boyalı;13.014780393893403
935000.0;Fiat;Egea;1.4 Fire Urban;2023.0;18500;Otomatik;Dizel;;1368.0;95.0;Sedan;Tamamı orjinal;13.74830287778897
535000.0;Fiat;Linea;1.3 Multijet Active Plus;2014.0;172000;Otomatik;Dizel;;1248.0;95.0;Sedan;Belirtilmemiş;13.190023895035274
288000.0;Fiat;Albea;1.3 Multijet Dynamic;2005.0;258000;Düz;Dizel;;1248.0;70.0;Sedan;1 değişen, 12 boyalı;12.570719231334277
300000.0;Fiat;Palio;1.2 EL;2004.0;183500;Düz;Dizel;;1242.0;81.0;Hatchback/5;2 değişen, 4 boyalı;12.611541086966117
809500.0;Fiat;Egea;1.4 Fire Urban Plus;2020.0;49000;Otomatik;Dizel;;1300.5;88.0;Sedan;Belirtilmemiş;13.604173287429514
1100000.0;Fiat;Egea;1.6 Multijet Easy Plus;2022.0;80000;Otomatik;Dizel;;1500.5;138.0;Sedan;4 boyalı;13.910821646859096
778750.0;Fiat;Egea;1.3 Multijet Easy;2021.0;112000;Otomatik;Dizel;;1300.5;88.0;Sedan;4 boyalı;13.565446633192124
935000.0;Fiat;Egea;1.4 Fire Urban;2023.0;23500;Otomatik;Dizel;;1368.0;95.0;Sedan;Tamamı orjinal;13.74830287778897
360000.0;Fiat;Palio;1.3 Multijet SL;2005.0;128500;Düz;Dizel;;1248.0;70.0;Hatchback/5;5 boyalı;12.793862088206213
615000.0;Fiat;Bravo;1.6 Mjet Dynamic Plus;2011.0;158000;Yarı Otomatik;Dizel;;1500.5;113.0;Hatchback/5;9 boyalı;13.329379172803591
799000.0;Fiat;Egea;1.4 Fire Urban;2021.0;90500;Otomatik;Dizel;;1368.0;95.0;Sedan;Tamamı orjinal;13.591117476312084
749000.0;Fiat;Egea;1.3 Multijet Easy;2020.0;154000;Otomatik;Dizel;;1300.5;88.0;Sedan;Belirtilmemiş;13.52649559761195
660000.0;Fiat;Egea;1.3 Multijet Easy;2017.0;168000;Otomatik;Dizel;;1248.0;95.0;Sedan;7 boyalı;13.399996629152977
967500.0;Fiat;Egea;1.3 Multijet Easy;2023.0;61000;Otomatik;Dizel;;1248.0;95.0;Sedan;Tamamı orjinal;13.782471737477271
1099000.0;Fiat;Egea;1.6 Multijet Easy;2022.0;46875;Otomatik;Dizel;;1598.0;130.0;Sedan;1 boyalı;13.909912143303451
229000.0;Fiat;Marea;1.6 Liberty;2004.0;138800;Düz;Dizel;;1596.0;103.0;Sedan;1 değişen, 3 boyalı;12.34148164933907
375000.0;Fiat;Linea;1.3 Multijet Active Plus;2011.0;304000;Yarı Otomatik;Dizel;;1248.0;90.0;Sedan;Belirtilmemiş;12.83468397161566
709000.0;Fiat;Egea;1.3 Multijet Easy;2022.0;228000;Otomatik;Dizel;;1248.0;95.0;Sedan;1 değişen, 1 boyalı;13.471612215950506
328000.0;Fiat;Albea;Sole 1.3 Multijet Dynamic;2009.0;198000;Yarı Otomatik;Dizel;;1248.0;70.0;Sedan;Tamamı boyalı;12.700771936142122
930000.0;Fiat;Egea;1.4 Fire Urban;2021.0;34300;Otomatik;Dizel;;1300.5;88.0;Sedan;Tamamı orjinal;13.742940940397675
709900.0;Fiat;Egea;1.4 Fire Easy;2019.0;112000;Otomatik;Dizel;;1300.5;88.0;Sedan;Tamamı orjinal;13.47288080267559
865000.0;Fiat;Egea;1.6 Multijet Lounge;2016.0;137000;Otomatik;Dizel;;1598.0;120.0;Sedan;1 boyalı;13.670485941982712
999000.0;Fiat;Egea;1.6 Multijet Easy;2022.0;122500;Otomatik;Dizel;;1500.5;138.0;Sedan;Tamamı orjinal;13.81451105863119
299000.0;Fiat;Albea;Sole 1.3 Multijet Active;2011.0;280000;Yarı Otomatik;Dizel;;1248.0;70.0;Sedan;2 değişen, 3 boyalı;12.608202196848836
819000.0;Fiat;Egea;1.3 Multijet Urban;2018.0;159000;Otomatik;Dizel;;1248.0;95.0;Sedan;4 boyalı;13.615840583835682
319000.0;Fiat;Punto;Grande 1.3 Multijet Active;2007.0;307700;Yarı Otomatik;Dizel;;1248.0;75.0;Hatchback/5;1 değişen, 7 boyalı;12.672949516558306
760000.0;Fiat;Egea;1.3 Multijet Easy;2017.0;170000;Otomatik;Dizel;;1248.0;95.0;Sedan;Tamamı orjinal;13.541075028051122
980000.0;Fiat;Egea;1.3 Multijet Easy Plus;2023.0;80000;Otomatik;Dizel;;1248.0;95.0;Sedan;Tamamı orjinal;13.795308871054395
315000.0;Fiat;Palio;1.3 Multijet Dynamic;2005.0;207000;Düz;Dizel;;1248.0;70.0;Hatchback/5;Belirtilmemiş;12.660331092405906
775000.0;Fiat;Egea;1.4 Fire Easy;2020.0;40000;Otomatik;Dizel;;1300.5;88.0;Sedan;Tamamı orjinal;13.560619598657231
719500.0;Fiat;Egea;1.4 Fire Easy;2019.0;78000;Otomatik;Dizel;;1300.5;88.0;Sedan;Tamamı orjinal;13.486313195162658
885000.0;Fiat;Egea;1.4 Fire Easy Plus;2022.0;35000;Otomatik;Dizel;;1300.5;88.0;Sedan;Tamamı orjinal;13.69334405393293
865000.0;Fiat;Egea;1.3 Multijet Easy;2022.0;104000;Otomatik;Dizel;;1248.0;95.0;Sedan;1 değişen, 2 boyalı;13.670485941982712
985000.0;Fiat;Egea;1.3 Multijet Easy;2023.0;53000;Otomatik;Dizel;;1248.0;95.0;Sedan;Tamamı orjinal;13.800397935382136
875000.0;Fiat;Egea;1.4 Fire Urban;2022.0;58000;Otomatik;Dizel;;1300.5;88.0;Sedan;Tamamı orjinal;13.68198030819624
527750.0;Fiat;Punto;EVO 1.3 Multijet My Life;2012.0;130000;Yarı Otomatik;Dizel;;1248.0;75.0;Hatchback/5;1 değişen, 1 boyalı;13.176379860545342
185000.0;Fiat;Albea;1.3 Multijet Dynamic;2006.0;285000;Yarı Otomatik;Dizel;;1300.5;63.0;Sedan;Tamamı boyalı;12.128116509451258
909000.0;Fiat;Egea;1.3 Multijet Easy;2022.0;105303;Otomatik;Dizel;;1248.0;95.0;Sedan;Tamamı orjinal;13.720101473269022
802000.0;Fiat;Egea;1.3 Multijet Easy;2020.0;109000;Otomatik;Dizel;;1248.0;95.0;Sedan;1 değişen;13.594865133730668
735000.0;Fiat;Egea;1.4 Fire Urban Plus;2019.0;120000;Otomatik;Dizel;;1368.0;95.0;Sedan;1 değişen, 2 boyalı;13.507627138738266
849500.0;Fiat;Egea;1.4 Fire Mirror;2020.0;29600;Otomatik;Dizel;;1368.0;95.0;Sedan;Tamamı orjinal;13.652404397256468
745000.0;Fiat;Egea;1.3 Multijet Easy;2022.0;122000;Otomatik;Dizel;;1248.0;95.0;Sedan;4 değişen, 2 boyalı;13.521140839642674
723500.0;Fiat;Egea;1.4 Fire Easy Plus;2019.0;73000;Otomatik;Dizel;;1368.0;95.0;Sedan;1 değişen;13.491857207222727
835000.0;Fiat;Egea;1.4 Fire Easy;2022.0;26276;Otomatik;Dizel;;1368.0;95.0;Sedan;Tamamı orjinal;13.635188201437066
330000.0;Fiat;Linea;1.3 Multijet Dynamic;2008.0;263000;Yarı Otomatik;Dizel;;1248.0;90.0;Sedan;4 boyalı;12.706850963741102
1310000.0;Fiat;Egea;1.6 Multijet Easy;2025.0;8000;Otomatik;Dizel;;1598.0;130.0;Sedan;Tamamı orjinal;14.085538458535822
195000.0;Fiat;Tipo;1.4 ie S;1998.0;133079;Düz;Dizel;;1372.0;70.0;Hatchback/3;Belirtilmemiş;12.180759965737863
625000.0;Fiat;Egea;1.3 Multijet Easy;2018.0;136000;Otomatik;Dizel;;1248.0;95.0;Sedan;3 değişen, 6 boyalı;13.34550852871726
270000.0;Fiat;Linea;1.3 Multijet Active;2008.0;391461;Yarı Otomatik;Dizel;;1248.0;90.0;Sedan;1 değişen, 2 boyalı;12.506180941677355
925000.0;Fiat;Egea;1.6 E-Torq Urban;2017.0;129000;Otomatik;Dizel;;1598.0;110.0;Sedan;Belirtilmemiş;13.73755009757506
770000.0;Fiat;Egea;1.3 Multijet Easy;2020.0;177000;Otomatik;Dizel;;1248.0;95.0;Sedan;Belirtilmemiş;13.554147092530322
729000.0;Fiat;Egea;1.3 Multijet Easy;2020.0;144000;Otomatik;Dizel;;1248.0;95.0;Sedan;1 değişen, 3 boyalı;13.499430382731967
897000.0;Fiat;Egea;1.6 Multijet Easy;2022.0;168000;Otomatik;Dizel;;1500.5;138.0;Sedan;4 boyalı;13.706812255867511
637500.0;Fiat;Egea;1.3 Multijet Easy;2018.0;191000;Otomatik;Dizel;;1248.0;95.0;Sedan;4 boyalı;13.36531112464094
670000.0;Fiat;Egea;1.4 Fire Easy Stil;2020.0;184000;Otomatik;Dizel;;1368.0;95.0;Sedan;Belirtilmemiş;13.415034483903348
775000.0;Fiat;Egea;1.4 Fire Easy Plus;2023.0;54500;Otomatik;Dizel;;1368.0;95.0;Sedan;2 boyalı;13.560619598657231
700000.0;Fiat;Egea;1.4 Fire Easy;2019.0;118000;Otomatik;Dizel;;1368.0;95.0;Sedan;Tamamı orjinal;13.45883704259595
365000.0;Fiat;Linea;1.3 Multijet Pop;2012.0;576000;Yarı Otomatik;Dizel;;1248.0;95.0;Sedan;Tamamı boyalı;12.807655372286902
280000.0;Fiat;Albea;1.2 EL;2004.0;333000;Düz;Dizel;;1242.0;80.0;Sedan;Tamamı boyalı;12.54254845357358
790000.0;Fiat;Egea;1.6 Multijet Comfort;2017.0;191000;Otomatik;Dizel;;1598.0;120.0;Sedan;1 değişen, 4 boyalı;13.579789490265188
940000.0;Fiat;Egea;1.4 Fire Easy Plus;2024.0;10600;Otomatik;Dizel;;1368.0;95.0;Sedan;Tamamı orjinal;13.753636218075409
375000.0;Fiat;Punto;Grande 1.3 Multijet Active;2006.0;235000;Yarı Otomatik;Dizel;;1248.0;75.0;Hatchback/5;1 değişen, 7 boyalı;12.83468397161566
890000.0;Fiat;Egea;1.3 Multijet Easy Plus;2021.0;138000;Otomatik;Dizel;;1248.0;95.0;Sedan;Tamamı orjinal;13.698977865303196
780000.0;Fiat;Egea;1.6 Multijet Comfort;2017.0;197000;Otomatik;Dizel;;1598.0;120.0;Sedan;Belirtilmemiş;13.567050480716237
355000.0;Fiat;Punto;Grande 1.3 Multijet Active;2009.0;285000;Yarı Otomatik;Dizel;;1248.0;90.0;Hatchback/5;Tamamı orjinal;12.779875885354992
675000.0;Fiat;Egea;1.4 Fire Easy;2020.0;61000;Otomatik;Dizel;;1368.0;95.0;Sedan;2 boyalı;13.42246945133505
730000.0;Fiat;Egea;1.3 Multijet Easy;2020.0;129000;Otomatik;Dizel;;1248.0;95.0;Sedan;Belirtilmemiş;13.500801182986647
499000.0;Fiat;500 Ailesi;500L 1.4 PopStar;2015.0;272000;Otomatik;Dizel;;1368.0;95.0;MPV;1 değişen, 10 boyalı;13.120363378739665
1050000.0;Fiat;Egea;1.3 Multijet Easy Plus;2023.0;39000;Otomatik;Dizel;;1248.0;95.0;Sedan;Tamamı orjinal;13.864301674514206
645900.0;Fiat;Egea;1.3 Multijet Easy;2017.0;152000;Otomatik;Dizel;;1248.0;95.0;Sedan;8 boyalı;13.378401520246646
650000.0;Fiat;Egea;1.4 Fire Easy Stil;2020.0;127000;Otomatik;Dizel;;1368.0;95.0;Sedan;Belirtilmemiş;13.384729180332174
750000.0;Fiat;Egea;1.4 Fire Easy;2021.0;53000;Otomatik;Dizel;;1368.0;95.0;Sedan;Belirtilmemiş;13.527829818844936
610000.0;Fiat;Punto;Grande 1.4 Fire S&S;2011.0;152000;Yarı Otomatik;Dizel;;1368.0;77.0;Hatchback/5;Tamamı orjinal;13.321215875492411
860000.0;Fiat;Egea;1.4 Fire Mirror;2020.0;27000;Otomatik;Dizel;;1368.0;95.0;Sedan;Tamamı orjinal;13.664688831019712
865000.0;Fiat;Egea;1.3 Multijet Easy;2020.0;130000;Otomatik;Dizel;;1248.0;95.0;Sedan;Tamamı orjinal;13.670485941982712
165000.0;Fiat;Palio;1.3 Multijet Dynamic;2007.0;281418;Yarı Otomatik;Dizel;;1248.0;70.0;Hatchback/3;Belirtilmemiş;12.013706813470414
238500.0;Fiat;Palio;1.4 EL Weekend;2001.0;195000;Düz;Dizel;;1400.0;74.0;Station wagon;Belirtilmemiş;12.38212878217386
385000.0;Fiat;Albea;1.2 EL;2004.0;99500;Düz;Dizel;;1242.0;80.0;Sedan;Belirtilmemiş;12.861001210669146
715000.0;Fiat;Egea;1.6 Multijet Comfort;2017.0;233500;Otomatik;Dizel;;1598.0;120.0;Sedan;3 boyalı;13.480039220276565
905000.0;Fiat;Egea;1.3 Multijet Easy Plus;2021.0;64000;Otomatik;Dizel;;1248.0;95.0;Sedan;4 boyalı;13.715691327653827
210000.0;Fiat;Tipo;1.4 SX ie;1999.0;133000;Düz;Dizel;;1372.0;70.0;Hatchback/5;Belirtilmemiş;12.25486757159303
830000.0;Fiat;Egea;1.4 Fire Urban;2021.0;55000;Otomatik;Dizel;;1368.0;95.0;Sedan;Tamamı orjinal;13.629182184591333
799000.0;Fiat;Egea;1.4 Fire Urban;2021.0;56600;Otomatik;Dizel;;1368.0;95.0;Sedan;Belirtilmemiş;13.591117476312084
799000.0;Fiat;Egea;1.4 Fire Urban;2021.0;56600;Otomatik;Dizel;;1368.0;95.0;Sedan;Belirtilmemiş;13.591117476312084
805000.0;Fiat;Egea;1.3 Multijet Easy;2018.0;90000;Otomatik;Dizel;;1248.0;95.0;Sedan;1 değişen, 2 boyalı;13.598598798635951
295000.0;Fiat;Palio;1.2 EL;2004.0;244000;Düz;Dizel;;1242.0;81.0;Hatchback/5;1 değişen, 2 boyalı;12.59473402514672
325000.0;Fiat;Albea;1.2 SL;2005.0;265000;Düz;Dizel;;1242.0;80.0;Sedan;Belirtilmemiş;12.691583538230216
980000.0;Fiat;Egea;1.4 Fire Urban;2024.0;22000;Otomatik;Dizel;;1368.0;95.0;Sedan;Belirtilmemiş;13.795308871054395
430000.0;Fiat;Punto;Grande 1.3 Multijet Dynamic;2007.0;233000;Yarı Otomatik;Dizel;;1248.0;75.0;Hatchback/5;Belirtilmemiş;12.971542813248435
260000.0;Fiat;Siena;1.6 HL;2000.0;275585;Düz;Dizel;;1580.0;101.0;Sedan;1 boyalı;12.468440756144114
350000.0;Fiat;Linea;1.3 Multijet Active Plus;2010.0;317000;Yarı Otomatik;Dizel;;1248.0;90.0;Sedan;Belirtilmemiş;12.765691290604371
175000.0;Fiat;Tempra;1.6 SX A;1996.0;260000;Düz;Dizel;;1581.0;90.0;Sedan;Tamamı boyalı;12.07254696717504
610000.0;Fiat;Linea;1.3 Multijet Pop;2017.0;158500;Otomatik;Dizel;;1248.0;95.0;Sedan;Belirtilmemiş;13.321215875492411
185000.0;Fiat;Uno;70 S;1999.0;300000;Düz;Dizel;;1372.0;71.0;Hatchback/5;Tamamı boyalı;12.128116509451258
540000.0;Fiat;Linea;1.6 Multijet Emotion Plus;2012.0;230000;Yarı Otomatik;Dizel;;1598.0;105.0;Sedan;Belirtilmemiş;13.199326270390594
870000.0;Fiat;Egea;1.4 Fire Urban Plus;2020.0;58000;Otomatik;Dizel;;1368.0;95.0;Sedan;1 boyalı;13.676249640055394
850000.0;Fiat;Egea;1.6 Multijet Easy;2020.0;168000;Otomatik;Dizel;;1598.0;120.0;Sedan;Belirtilmemiş;13.652992804936396
325000.0;Fiat;Siena;1.6 HL;2000.0;215500;Düz;Dizel;;1580.0;101.0;Sedan;Tamamı orjinal;12.691583538230216
750000.0;Fiat;Egea;1.3 Multijet Easy;2020.0;106100;Otomatik;Dizel;;1248.0;95.0;Sedan;1 değişen, 1 boyalı;13.527829818844936
540000.0;Fiat;Linea;1.3 Multijet Active Plus;2013.0;132000;Otomatik;Dizel;;1248.0;95.0;Sedan;2 boyalı;13.199326270390594
1089000.0;Fiat;Egea;1.6 Multijet Easy;2024.0;87973;Otomatik;Dizel;;1598.0;130.0;Sedan;1 boyalı;13.90077132018832
895000.0;Fiat;Egea;1.4 Fire Easy Plus;2021.0;28500;Otomatik;Dizel;;1368.0;95.0;Sedan;2 değişen;13.704580114574805
685500.0;Hyundai;Accent Era;1.6 Style;2008.0;213000;Yarı Otomatik;Dizel;;1599.0;112.0;Sedan;Belirtilmemiş;13.437905236772648
945000.0;Hyundai;i20;1.4 MPI Jump;2017.0;107500;Otomatik;Dizel;;1368.0;100.0;Hatchback/5;Tamamı orjinal;13.75894126467638
1085000.0;Hyundai;i30;1.6 CRDi Elite;2015.0;140000;Otomatik;Dizel;;1582.0;136.0;Hatchback/5;4 boyalı;13.897091466615258
570000.0;Hyundai;i10;1.0 D-CVVT Style;2015.0;112000;Otomatik;Dizel;;998.0;65.0;Hatchback/5;4 boyalı;13.25339339419516
515000.0;Hyundai;i20 Troy;1.4 CRDi Mode;2012.0;201000;Yarı Otomatik;Dizel;;1396.0;90.0;Hatchback/5;2 değişen, 2 boyalı;13.15192412139156
595000.0;Hyundai;i20;1.4 CRDi Sense;2013.0;185000;Otomatik;Dizel;;1396.0;90.0;Hatchback/5;1 değişen, 3 boyalı;13.296318365198625
645000.0;Hyundai;Accent Blue;1.4 CVVT Mode Plus;2012.0;213000;Yarı Otomatik;Dizel;;1396.0;108.0;Sedan;1 boyalı;13.377007146164305
1120000.0;Hyundai;i20;1.4 MPI Style;2018.0;105900;Otomatik;Dizel;;1300.5;88.0;Hatchback/5;Tamamı orjinal;13.928840136128022
580000.0;Hyundai;Accent Blue;1.6 CRDI Mode Plus;2015.0;159000;Otomatik;Dizel;;1500.5;138.0;Sedan;Tamamı orjinal;13.270785106659046
619000.0;Hyundai;Accent Blue;1.6 CRDI Mode Plus;2018.0;285000;Otomatik;Dizel;;1582.0;136.0;Sedan;2 değişen, 3 boyalı;13.335862167174314
589000.0;Hyundai;Accent Era;1.4 Team;2009.0;203000;Yarı Otomatik;Dizel;;1399.0;97.0;Sedan;Tamamı orjinal;13.286183160425152
1095000.0;Hyundai;i20;1.4 MPI Elite Smart;2016.0;95000;Otomatik;Dizel;;1300.5;88.0;Hatchback/5;2 boyalı;13.90626583447433
1105000.0;Hyundai;Elantra;1.6 D-CVVT Style;2018.0;119000;Otomatik;Dizel;;1591.0;128.0;Sedan;Belirtilmemiş;13.915356797910956
1256000.0;Hyundai;i20;1.4 MPI Style;2023.0;25000;Otomatik;Dizel;;1300.5;88.0;Hatchback/5;1 değişen;14.043443422188307
435000.0;Hyundai;Matrix;1.6 Team;2010.0;214000;Yarı Otomatik;Dizel;;1599.0;103.0;MPV;Belirtilmemiş;12.983103608918752
667500.0;Hyundai;Getz;1.4 DOHC Start;2010.0;173000;Yarı Otomatik;Dizel;;1399.0;97.0;Hatchback/5;2 değişen, 2 boyalı;13.41129616738276
935000.0;Hyundai;i20;1.4 MPI Jump;2021.0;202000;Otomatik;Dizel;;1368.0;100.0;Hatchback/5;Belirtilmemiş;13.74830287778897
1239000.0;Hyundai;i20;1.4 MPI Style;2020.0;23900;Otomatik;Dizel;;1300.5;88.0;Hatchback/5;Tamamı orjinal;14.029815967713455
1075000.0;Hyundai;i20;1.4 MPI Style;2016.0;66500;Otomatik;Dizel;;1368.0;100.0;Hatchback/5;1 değişen, 4 boyalı;13.887832149776026
467500.0;Hyundai;Getz;1.4 DOHC Start;2010.0;188900;Yarı Otomatik;Dizel;;1399.0;97.0;Hatchback/5;1 değişen, 3 boyalı;13.055156766746023
467500.0;Hyundai;Getz;1.4 DOHC Start;2010.0;188900;Yarı Otomatik;Dizel;;1399.0;97.0;Hatchback/5;1 değişen, 3 boyalı;13.055156766746023
998000.0;Hyundai;i20;1.4 MPI Style;2015.0;122000;Otomatik;Dizel;;1300.5;88.0;Hatchback/5;Tamamı orjinal;13.813509557297108
775000.0;Hyundai;Accent Blue;1.6 CRDI Mode;2017.0;265000;Otomatik;Dizel;;1582.0;136.0;Sedan;Tamamı orjinal;13.560619598657231
1285000.0;Hyundai;i20;1.0 T-GDI Jump;2025.0;25000;Otomatik;Benzin;;1200.0;88.0;Hatchback/5;Tamamı orjinal;14.06627005452127
720000.0;Hyundai;Accent Blue;1.6 CRDI Mode Plus;2017.0;138000;Otomatik;Dizel;;1582.0;136.0;Sedan;1 değişen, 5 boyalı;13.487007879880162
395000.0;Hyundai;Getz;1.4 DOHC HY KLM;2006.0;245011;Yarı Otomatik;Dizel;;1399.0;97.0;Hatchback/5;Tamamı orjinal;12.886643575525625
1340000.0;Hyundai;i20;1.4 MPI Elite;2022.0;34000;Otomatik;Dizel;;1368.0;100.0;Hatchback/5;Tamamı orjinal;14.108180918195472
765000.0;Hyundai;Accent Blue;1.6 CRDI Mode Plus;2018.0;194000;Otomatik;Dizel;;1500.5;138.0;Sedan;2 değişen, 7 boyalı;13.54763241999736
419000.0;Hyundai;Accent Era;1.5 CRDi-VGT Team;2009.0;193000;Yarı Otomatik;Dizel;;1500.5;113.0;Sedan;3 değişen, 5 boyalı;12.945628585536271
815000.0;Hyundai;i20;1.2 MPI Style;2014.0;134000;Otomatik;Dizel;;1248.0;84.0;Hatchback/5;1 değişen;13.610944619216111
599000.0;Hyundai;Accent Blue;1.4 D-CVVT Mode Plus;2015.0;190000;Otomatik;Dizel;;1368.0;100.0;Sedan;Belirtilmemiş;13.303018546545276
870000.0;Hyundai;Elantra;1.6 CRDi Elite Plus;2016.0;239000;Otomatik;Dizel;;1582.0;136.0;Sedan;1 değişen, 4 boyalı;13.676249640055394
847500.0;Hyundai;i30;1.6 CRDi Style Design Pack;2015.0;199980;Otomatik;Dizel;;1500.5;138.0;Hatchback/5;1 değişen, 8 boyalı;13.65004729817705
400000.0;Hyundai;i20;1.2 D-CVVT Jump;2013.0;225000;Otomatik;Dizel;;1300.5;88.0;Hatchback/5;2 değişen, 4 boyalı;12.899222326086994
390000.0;Hyundai;Accent Era;1.6 Team;2008.0;273000;Yarı Otomatik;Dizel;;1500.5;113.0;Sedan;12 boyalı;12.873904582205109
715000.0;Hyundai;i30;1.6 CRDi Elite;2013.0;204000;Otomatik;Dizel;;1582.0;128.0;Hatchback/5;2 değişen, 3 boyalı;13.480039220276565
590000.0;Hyundai;Getz;1.4 DOHC AB AC;2008.0;221000;Yarı Otomatik;Dizel;;1399.0;97.0;Hatchback/5;1 değişen, 8 boyalı;13.28787951079572
639000.0;Hyundai;Accent Era;1.4 Team;2010.0;155000;Yarı Otomatik;Dizel;;1300.5;88.0;Sedan;Tamamı orjinal;13.367661298303677
595000.0;Hyundai;Accent Era;1.4 Select;2007.0;204000;Yarı Otomatik;Dizel;;1399.0;97.0;Sedan;Tamamı orjinal;13.296318365198625
485000.0;Hyundai;Getz;1.4 DOHC HY KLM;2009.0;174000;Yarı Otomatik;Dizel;;1399.0;97.0;Hatchback/5;Tamamı orjinal;13.091906231773164
815000.0;Hyundai;i20;1.4 CVVT Sense;2013.0;84000;Otomatik;Dizel;;1300.5;88.0;Hatchback/5;1 değişen, 2 boyalı;13.610944619216111
1845000.0;Hyundai;i20 N;1.6 T-GDI;2023.0;32000;Otomatik;Benzin;;1598.0;204.0;Hatchback/5;Tamamı orjinal;14.427990377462038
557500.0;Hyundai;i20;1.4 CRDi Jump;2013.0;220000;Otomatik;Dizel;;1396.0;90.0;Hatchback/5;1 boyalı;13.231219576036777
1120000.0;Hyundai;i20;1.0 T-GDI Style;2019.0;84000;Otomatik;Benzin;;1200.0;113.0;Hatchback/5;Tamamı orjinal;13.928840136128022
1300000.0;Hyundai;i20;1.4 MPI Elite;2021.0;73000;Otomatik;Dizel;;1368.0;100.0;Hatchback/5;Tamamı orjinal;14.077875591662238
599000.0;Hyundai;Accent Era;1.4 Select;2008.0;197000;Yarı Otomatik;Dizel;;1399.0;97.0;Sedan;1 değişen;13.303018546545276
350000.0;Hyundai;Getz;1.6 Cool;2005.0;250000;Düz;Dizel;;1599.0;105.0;Hatchback/3;1 değişen, 1 boyalı;12.765691290604371
1303000.0;Hyundai;i20;1.4 MPI Style Plus;2022.0;24000;Otomatik;Dizel;;1300.5;88.0;Hatchback/5;Tamamı orjinal;14.080180623566395
565000.0;Hyundai;Accent Era;1.5 CRDi-VGT Team;2011.0;180000;Yarı Otomatik;Dizel;;1493.0;110.0;Sedan;1 değişen, 3 boyalı;13.244582780038517
1015000.0;Hyundai;i30;1.6 CRDi Style;2012.0;110000;Yarı Otomatik;Dizel;;1582.0;128.0;Hatchback/5;Belirtilmemiş;13.830400155679214
1061000.0;Hyundai;i20 Active;1.4 MPi Elite;2017.0;69700;Otomatik;Dizel;;1300.5;88.0;Hatchback/5;2 boyalı;13.874723360102744
680000.0;Hyundai;Accent Blue;1.4 D-CVVT Mode Plus;2013.0;197000;Otomatik;Dizel;;1300.5;113.0;Sedan;Belirtilmemiş;13.429849547739444
425000.0;Hyundai;Getz;1.5 CRDi VGT;2008.0;210000;Yarı Otomatik;Dizel;;1493.0;88.0;Hatchback/5;2 değişen, 7 boyalı;12.959846800844964
265000.0;Hyundai;Accent;1.5 GLS;1996.0;185000;Düz;Benzin;;1495.0;91.0;Hatchback/5;Belirtilmemiş;12.487488878546143
860000.0;Hyundai;Accent Blue;1.6 CRDI Mode;2016.0;210000;Otomatik;Dizel;;1582.0;136.0;Sedan;2 boyalı;13.664688831019712
538000.0;Hyundai;Getz;1.4 DOHC Start;2011.0;91000;Yarı Otomatik;Dizel;;1399.0;97.0;Hatchback/5;2 boyalı;13.195615697878251
920000.0;Hyundai;i20;1.4 MPI Jump;2017.0;50000;Otomatik;Dizel;;1300.5;88.0;Hatchback/5;2 değişen, 2 boyalı;13.732130035981154
827500.0;Hyundai;i20;1.2 MPI Style;2015.0;231000;Otomatik;Dizel;;1248.0;84.0;Hatchback/5;Tamamı orjinal;13.62616559469184
330000.0;Hyundai;Accent;1.5 GLS;1998.0;217000;Düz;Benzin;;1500.5;88.0;Sedan;Belirtilmemiş;12.706850963741102
1010000.0;Hyundai;i30;1.6 CRDi Elite;2014.0;193000;Otomatik;Dizel;;1582.0;128.0;Hatchback/5;Tamamı orjinal;13.82546187891596
339000.0;Hyundai;Accent;1.5 1.5i GLS;2001.0;277000;Düz;Benzin;;1495.0;102.0;Sedan;Belirtilmemiş;12.733758336210744
450000.0;Hyundai;Accent Era;1.4 Start;2010.0;190000;Yarı Otomatik;Dizel;;1399.0;97.0;Sedan;4 boyalı;13.017005083966255
780000.0;Hyundai;i20;1.2 MPI Style;2015.0;157000;Otomatik;Dizel;;1248.0;84.0;Hatchback/5;2 değişen;13.567050480716237
1100000.0;Hyundai;i20;1.4 MPI Style;2021.0;96500;Otomatik;Dizel;;1368.0;100.0;Hatchback/5;1 değişen, 3 boyalı;13.910821646859096
880000.0;Hyundai;i10;1.2 D-CVVT Elite;2015.0;64500;Otomatik;Dizel;;1248.0;87.0;Hatchback/5;Tamamı orjinal;13.68767832281738
410000.0;Hyundai;Accent Era;1.5 CRDi Start;2010.0;240000;Yarı Otomatik;Dizel;;1493.0;110.0;Sedan;2 değişen, 3 boyalı;12.923914877701906
1200000.0;Hyundai;i20;1.4 MPI Style Plus;2023.0;42000;Otomatik;Dizel;;1368.0;100.0;Hatchback/5;1 değişen;13.997832948091215
720000.0;Hyundai;Accent Blue;1.4 CVVT Mode Plus;2012.0;153000;Yarı Otomatik;Dizel;;1396.0;108.0;Sedan;Tamamı orjinal;13.487007879880162
750000.0;Hyundai;i20;1.4 CRDi Style;2015.0;119000;Otomatik;Dizel;;1396.0;90.0;Hatchback/5;2 boyalı;13.527829818844936
